transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,payment_channel,status,currency
T001580,A00238,M0056,2024-01-06 06:08:17,Transfer,626.41,Card,Success,INR
T001581,A00376,M0031,2025-09-15 20:28:23,Transfer,2451.67,UPI,Success,INR
T001582,A00082,M0088,2025-01-10 18:38:12,Purchase,291.58,Card,Success,INR
T001583,A00356,M0007,2025-03-22 00:19:11,Purchase,930.4,UPI,Failed,INR
T001584,A00413,M0090,2024-04-15 06:01:38,Purchase,3432.12,UPI,Success,INR
T001585,A00273,M0077,2025-10-12 04:53:21,Purchase,1393.36,Wallet,Success,INR
T001586,A00068,M0054,2025-02-04 07:26:47,Bill_Payment,1426.89,UPI,Success,INR
T001587,A00044,M0008,2024-04-05 12:35:02,Bill_Payment,646.99,Card,Success,INR
T001588,A00061,M0055,2025-01-22 23:51:04,Transfer,486.66,UPI,Success,INR
T001589,A00123,M0069,2025-03-27 02:13:59,Refund,1053.14,Card,Success,INR
T001590,A00349,M0044,2025-02-19 13:10:27,Refund,398.18,UPI,Failed,INR
T001591,A00196,M0013,2025-12-26 19:57:19,Transfer,995.54,UPI,Success,INR
T001592,A00330,M0093,2025-05-18 16:07:29,Purchase,2652.12,Wallet,Success,INR
T001593,A00409,M0020,2025-03-29 05:17:33,Purchase,350.6,UPI,Success,INR
T001594,A00323,M0078,2024-10-17 23:58:18,Transfer,1954.64,UPI,Success,INR
T001595,A00111,M0032,2025-06-17 15:23:33,Purchase,2687.37,UPI,Success,INR
T001596,A00258,M0060,2024-07-11 18:19:18,Purchase,867.65,UPI,Success,INR
T001597,A00089,M0050,2024-05-29 08:41:15,Bill_Payment,1130.06,UPI,Success,INR
T001598,A00433,M0027,2025-05-29 07:23:17,Purchase,712.28,UPI,Success,INR
T001599,A00198,M0025,2025-01-27 21:32:01,Purchase,829.62,Card,Failed,INR
T001600,A00282,M0052,2024-11-11 19:08:28,Transfer,2290.0,NetBanking,Success,INR
T001601,A00200,M0068,2024-03-16 22:40:19,Transfer,2105.9,Card,Success,INR
T001602,A00099,M0021,2025-08-21 15:19:48,Purchase,1562.58,Card,Success,INR
T001603,A00027,M0018,2024-09-26 09:38:30,Purchase,1895.29,UPI,Success,INR
T001604,A00089,M0039,2024-08-12 20:58:06,Refund,1312.94,Wallet,Success,INR
T001605,A00146,M0015,2025-06-13 13:37:30,Purchase,363.51,UPI,Success,INR
T001606,A00182,M0053,2024-04-22 13:40:49,Bill_Payment,2857.2,ATM,Pending,INR
T001607,A00257,M0038,2024-09-07 09:30:47,Purchase,490.71,UPI,Success,INR
T001608,A00189,M0048,2024-08-20 19:29:22,Purchase,1002.12,Wallet,Success,INR
T001609,A00240,M0052,2025-12-14 07:20:08,Purchase,2363.56,Card,Success,INR
T001610,A00359,M0088,2024-03-23 21:11:53,Withdrawal,310.72,UPI,Success,INR
T001611,A00387,M0072,2024-05-04 19:38:03,Bill_Payment,1923.85,ATM,Success,INR
T001612,A00196,M0028,2024-06-23 01:30:43,Purchase,375.06,UPI,Success,INR
T001613,A00297,M0085,2024-03-09 00:01:19,Purchase,1872.94,NetBanking,Success,INR
T001614,A00165,M0016,2024-02-16 10:39:05,Purchase,3237.0,Wallet,Pending,INR
T001615,A00307,M0016,2024-09-12 03:35:01,Withdrawal,564.66,UPI,Success,INR
T001616,A00271,M0035,2025-12-27 18:49:19,Purchase,502.28,UPI,Success,INR
T001617,A00008,M0017,2024-01-30 11:52:12,Purchase,1174.31,Card,Success,INR
T001618,A00038,M0073,2024-10-07 22:01:44,Purchase,488.28,Card,Success,INR
T001619,A00114,M0099,2024-08-24 04:51:47,Transfer,154.55,Wallet,Success,INR
T001620,A00339,M0052,2024-09-04 22:43:05,Bill_Payment,1071.94,NetBanking,Success,INR
T001621,A00056,M0093,2025-01-02 09:49:51,Transfer,1482.68,UPI,Success,INR
T001622,A00431,M0082,2025-05-09 09:29:31,Purchase,815.97,NetBanking,Pending,INR
T001623,A00359,M0012,2024-01-25 14:22:10,Purchase,1214.12,ATM,Success,INR
T001624,A00138,M0083,2025-08-08 02:04:45,Purchase,2818.59,UPI,Success,INR
T001625,A00102,M0048,2025-12-18 10:29:08,Purchase,794.66,UPI,Success,INR
T001626,A00334,M0022,2025-05-04 01:04:38,Withdrawal,894.29,UPI,Success,INR
T001627,A00177,M0049,2025-05-08 00:32:29,Purchase,1077.33,Wallet,Success,INR
T001628,A00169,M0052,2024-11-09 23:43:00,Purchase,826.69,UPI,Success,INR
T001629,A00339,M0079,2025-08-28 05:48:01,Transfer,826.88,Wallet,Success,INR
T001630,A00286,M0001,2025-01-09 14:15:06,Withdrawal,5103.84,ATM,Success,INR
T001631,A00261,M0066,2025-09-30 02:45:58,Transfer,1228.02,UPI,Failed,INR
T001632,A00375,M0064,2024-01-25 16:26:25,Bill_Payment,839.55,Card,Success,INR
T001633,A00223,M0008,2024-11-29 02:24:57,Transfer,3811.85,UPI,Success,INR
T001634,A00199,M0086,2024-12-20 04:18:13,Withdrawal,2912.75,UPI,Success,INR
T001635,A00211,M0025,2024-04-25 11:53:21,Transfer,1923.39,Card,Success,INR
T001636,A00287,M0066,2024-02-17 05:53:19,Purchase,633.51,NetBanking,Success,INR
T001637,A00180,M0073,2024-04-08 18:16:32,Purchase,12824.67,Card,Success,INR
T001638,A00250,M0073,2025-04-03 09:34:48,Bill_Payment,267.95,ATM,Success,INR
T001639,A00231,M0077,2025-06-06 08:28:13,Bill_Payment,220.73,UPI,Success,INR
T001640,A00023,M0070,2025-08-19 13:36:42,Withdrawal,1547.83,Card,Success,INR
T001641,A00048,M0094,2025-02-08 06:35:31,Withdrawal,795.35,NetBanking,Success,INR
T001642,A00109,M0079,2024-08-01 01:57:56,Purchase,117.99,UPI,Success,INR
T001643,A00296,M0051,2025-11-15 00:17:51,Transfer,966.13,Card,Success,INR
T001644,A00006,M0053,2025-05-17 18:46:42,Refund,1177.31,Card,Success,INR
T001645,A00038,M0015,2025-12-21 11:30:10,Bill_Payment,942.53,Wallet,Failed,INR
T001646,A00169,M0050,2025-03-23 15:05:27,Purchase,1439.43,UPI,Success,INR
T001647,A00356,M0071,2025-07-29 16:57:52,Purchase,718.52,Card,Success,INR
T001648,A00283,M0075,2024-09-14 11:24:01,Transfer,968.0,ATM,Success,INR
T001649,A00203,M0038,2024-04-30 14:48:46,Purchase,3559.29,UPI,Success,INR
T001650,A00325,M0040,2024-02-23 10:42:29,Purchase,2599.18,UPI,Success,INR
T001651,A00313,M0066,2024-11-26 14:44:56,Transfer,908.91,Card,Success,INR
T001652,A00273,M0039,2024-08-28 15:26:18,Purchase,1796.16,UPI,Pending,INR
T001653,A00244,M0074,2025-06-13 12:53:10,Withdrawal,2407.3,Card,Success,INR
T001654,A00327,M0017,2025-04-27 12:47:32,Withdrawal,471.63,UPI,Success,INR
T001655,A00047,M0007,2024-07-05 11:59:27,Bill_Payment,1476.42,Wallet,Success,INR
T001656,A00249,M0039,2025-10-17 15:09:47,Bill_Payment,1262.3,NetBanking,Success,INR
T001657,A00079,M0068,2024-09-18 17:01:32,Transfer,1982.01,UPI,Success,INR
T001658,A00110,M0035,2024-12-29 20:56:59,Withdrawal,468.91,UPI,Failed,INR
T001659,A00013,M0051,2025-05-05 11:42:19,Transfer,1063.4,NetBanking,Success,INR
T001660,A00395,M0047,2025-03-06 02:58:27,Refund,556.19,UPI,Success,INR
T001661,A00380,M0036,2024-08-26 03:39:00,Purchase,1478.58,Card,Success,INR
T001662,A00365,M0064,2024-10-30 03:04:53,Bill_Payment,521.81,UPI,Success,INR
T001663,A00090,M0095,2024-10-24 22:47:16,Purchase,671.31,UPI,Success,INR
T001664,A00342,M0089,2024-03-16 20:00:43,Purchase,1224.61,UPI,Success,INR
T001665,A00348,M0013,2025-11-30 01:37:10,Purchase,470.49,UPI,Failed,INR
T001666,A00280,M0018,2024-11-28 08:30:08,Transfer,256.16,UPI,Success,INR
T001667,A00221,M0021,2025-10-03 13:08:07,Purchase,2794.08,NetBanking,Failed,INR
T001668,A00073,M0065,2025-04-18 09:17:07,Transfer,614.58,Card,Success,INR
T001669,A00234,M0100,2024-10-09 23:20:42,Bill_Payment,311.13,Card,Pending,INR
T001670,A00260,M0008,2025-08-13 07:53:15,Purchase,404.33,Card,Success,INR
T001671,A00113,M0048,2024-03-12 04:59:30,Transfer,1002.47,UPI,Success,INR
T001672,A00046,M0085,2024-09-19 19:30:18,Purchase,4534.06,UPI,Success,INR
T001673,A00274,M0043,2025-12-03 21:14:35,Transfer,967.07,UPI,Failed,INR
T001674,A00043,M0053,2025-07-28 20:39:22,Transfer,1853.04,Card,Success,INR
T001675,A00208,M0085,2024-01-12 06:29:31,Purchase,776.05,NetBanking,Success,INR
T001676,A00417,M0027,2024-05-20 05:21:06,Refund,1296.3,Card,Success,INR
T001677,A00349,M0019,2025-07-08 05:19:55,Transfer,910.48,Card,Success,INR
T001678,A00103,M0023,2024-01-17 07:35:15,Bill_Payment,1831.85,UPI,Success,INR
T001679,A00124,M0050,2024-03-03 23:16:44,Withdrawal,395.71,Wallet,Success,INR
T001680,A00010,M0051,2024-09-09 20:54:06,Bill_Payment,1173.42,Wallet,Success,INR
T001681,A00329,M0043,2025-04-09 11:33:01,Purchase,1259.32,UPI,Success,INR
T001682,A00187,M0099,2025-01-10 12:38:57,Purchase,1566.06,Card,Success,INR
T001683,A00031,M0051,2025-06-03 22:08:17,Transfer,326.61,Card,Success,INR
T001684,A00156,M0069,2024-03-30 20:54:25,Bill_Payment,714.54,Card,Success,INR
T001685,A00060,M0041,2025-12-20 06:09:44,Purchase,1883.54,Wallet,Success,INR
T001686,A00249,M0072,2025-09-21 06:27:59,Refund,1343.79,NetBanking,Success,INR
T001687,A00387,M0011,2024-06-23 07:22:50,Purchase,5221.01,Card,Success,INR
T001688,A00374,M0080,2024-03-16 11:57:10,Purchase,681.01,Card,Failed,INR
T001689,A00439,M0088,2025-09-04 17:17:25,Purchase,183.37,UPI,Success,INR
T001690,A00270,M0085,2025-10-24 15:24:27,Transfer,720.76,UPI,Success,INR
T001691,A00442,M0052,2025-02-03 09:45:33,Bill_Payment,99.9,UPI,Success,INR
T001692,A00217,M0023,2024-03-11 21:52:11,Purchase,2063.04,UPI,Success,INR
T001693,A00399,M0049,2024-06-28 12:10:05,Transfer,1093.5,ATM,Success,INR
T001694,A00002,M0038,2024-05-03 12:13:18,Purchase,1569.44,UPI,Success,INR
T001695,A00024,M0047,2025-01-15 04:47:18,Transfer,1811.39,Wallet,Success,INR
T001696,A00206,M0072,2024-10-19 22:31:28,Purchase,2795.97,NetBanking,Success,INR
T001697,A00320,M0007,2024-07-13 18:57:44,Transfer,106.5,NetBanking,Success,INR
T001698,A00199,M0066,2024-08-15 13:24:05,Transfer,174.55,UPI,Success,INR
T001699,A00356,M0094,2025-03-06 06:32:37,Transfer,555.65,UPI,Success,INR
T001700,A00114,M0077,2025-03-11 19:34:34,Purchase,834.22,UPI,Success,INR
T001701,A00280,M0062,2025-04-05 18:14:27,Purchase,1312.4,ATM,Success,INR
T001702,A00155,M0087,2025-09-09 23:45:13,Transfer,1227.0,Wallet,Success,INR
T001703,A00165,M0029,2024-01-21 18:04:34,Bill_Payment,1284.42,UPI,Success,INR
T001704,A00222,M0038,2024-03-04 16:10:04,Bill_Payment,268.61,UPI,Success,INR
T001705,A00091,M0084,2024-06-13 07:06:15,Bill_Payment,536.29,Card,Success,INR
T001706,A00167,M0033,2024-01-27 22:17:43,Refund,820.42,UPI,Success,INR
T001707,A00447,M0029,2024-11-06 21:07:04,Purchase,957.54,NetBanking,Success,INR
T001708,A00207,M0079,2024-10-11 05:34:29,Purchase,698.97,NetBanking,Success,INR
T001709,A00282,M0023,2025-10-21 06:46:40,Purchase,1378.72,NetBanking,Success,INR
T001710,A00065,M0003,2024-10-07 06:42:26,Purchase,392.64,Card,Failed,INR
T001711,A00376,M0093,2024-06-12 01:54:06,Transfer,710.29,Card,Success,INR
T001712,A00004,M0045,2024-08-11 11:12:32,Bill_Payment,1724.48,UPI,Success,INR
T001713,A00157,M0008,2024-05-25 06:34:54,Purchase,1318.19,NetBanking,Success,INR
T001714,A00249,M0086,2024-01-30 06:02:20,Transfer,783.65,Wallet,Success,INR
T001715,A00257,M0029,2024-02-14 13:43:58,Transfer,799.82,UPI,Success,INR
T001716,A00235,M0002,2025-04-15 08:36:36,Transfer,714.46,UPI,Success,INR
T001717,A00306,M0050,2024-02-03 17:44:34,Purchase,811.16,UPI,Success,INR
T001718,A00366,M0065,2025-10-14 16:34:42,Withdrawal,696.86,NetBanking,Success,INR
T001719,A00395,M0020,2025-03-02 12:16:40,Purchase,790.0,UPI,Success,INR
T001720,A00074,M0052,2024-08-08 06:22:50,Bill_Payment,1431.0,Card,Success,INR
T001721,A00187,M0085,2025-06-17 03:01:35,Refund,1404.4,UPI,Success,INR
T001722,A00062,M0037,2025-11-22 10:34:31,Purchase,336.42,NetBanking,Failed,INR
T001723,A00337,M0072,2025-01-01 14:31:08,Purchase,5500.46,Card,Success,INR
T001724,A00164,M0027,2025-07-03 06:10:58,Withdrawal,672.6,UPI,Success,INR
T001725,A00056,M0047,2025-08-04 15:55:00,Purchase,1672.36,UPI,Success,INR
T001726,A00111,M0099,2024-04-25 17:11:55,Purchase,418.01,UPI,Success,INR
T001727,A00218,M0006,2024-08-26 02:20:44,Bill_Payment,4090.44,NetBanking,Success,INR
T001728,A00240,M0060,2024-11-30 20:52:27,Purchase,1780.01,NetBanking,Success,INR
T001729,A00021,M0045,2025-03-16 21:07:44,Purchase,1547.24,UPI,Pending,INR
T001730,A00141,M0044,2024-05-27 18:28:55,Transfer,933.56,Card,Success,INR
T001731,A00265,M0083,2024-01-09 01:02:40,Purchase,209.34,UPI,Success,INR
T001732,A00139,M0018,2024-10-14 10:14:44,Purchase,4897.79,NetBanking,Success,INR
T001733,A00070,M0065,2025-01-22 07:13:42,Transfer,2364.5,UPI,Success,INR
T001734,A00385,M0025,2024-02-19 15:08:24,Purchase,821.12,Wallet,Success,INR
T001735,A00118,M0027,2025-05-31 11:58:50,Transfer,1687.04,Card,Success,INR
T001736,A00198,M0007,2025-09-29 12:11:21,Refund,337.12,Card,Success,INR
T001737,A00205,M0044,2025-08-09 17:19:59,Bill_Payment,197.18,UPI,Failed,INR
T001738,A00214,M0029,2025-11-07 10:07:31,Purchase,1112.99,UPI,Success,INR
T001739,A00056,M0095,2024-10-04 14:16:53,Purchase,534.98,Card,Success,INR
T001740,A00287,M0044,2024-10-26 17:17:58,Transfer,710.28,Card,Pending,INR
T001741,A00293,M0036,2025-08-11 08:13:59,Transfer,1045.84,UPI,Success,INR
T001742,A00175,M0019,2025-10-10 09:37:01,Bill_Payment,376.7,NetBanking,Success,INR
T001743,A00347,M0006,2025-09-09 03:37:59,Transfer,1020.28,UPI,Success,INR
T001744,A00370,M0025,2025-08-29 01:54:55,Purchase,405.96,UPI,Success,INR
T001745,A00128,M0031,2024-05-14 14:29:02,Purchase,2727.73,NetBanking,Success,INR
T001746,A00431,M0009,2025-08-02 03:29:12,Bill_Payment,1001.94,Wallet,Success,INR
T001747,A00378,M0084,2024-05-26 13:33:41,Bill_Payment,1763.05,UPI,Success,INR
T001748,A00325,M0074,2025-05-04 09:20:30,Purchase,222.45,NetBanking,Success,INR
T001749,A00442,M0037,2025-04-22 19:27:43,Transfer,1864.56,Card,Success,INR
T001750,A00292,M0027,2024-06-07 03:24:07,Purchase,4219.62,ATM,Success,INR
T001751,A00288,M0013,2025-01-18 04:53:23,Transfer,1219.08,UPI,Success,INR
T001752,A00226,M0041,2024-06-11 12:39:24,Purchase,1754.48,ATM,Success,INR
T001753,A00064,M0066,2025-03-16 00:08:47,Bill_Payment,885.12,UPI,Success,INR
T001754,A00426,M0085,2024-07-07 15:42:01,Transfer,1537.26,UPI,Success,INR
T001755,A00048,M0097,2025-02-18 19:00:58,Bill_Payment,4633.48,UPI,Success,INR
T001756,A00202,M0024,2024-12-04 01:37:29,Refund,8280.28,UPI,Success,INR
T001757,A00337,M0044,2025-08-29 13:58:34,Purchase,1458.94,Card,Success,INR
T001758,A00414,M0098,2024-06-29 12:42:04,Transfer,438.03,Card,Success,INR
T001759,A00405,M0060,2024-10-14 04:47:10,Bill_Payment,1921.72,UPI,Success,INR
T001760,A00060,M0009,2024-07-05 20:08:15,Transfer,360.01,UPI,Success,INR
T001761,A00397,M0002,2024-05-17 11:52:10,Transfer,625.17,UPI,Success,INR
T001762,A00257,M0056,2024-05-09 23:40:03,Purchase,692.86,UPI,Success,INR
T001763,A00065,M0030,2024-07-12 00:55:23,Transfer,6884.7,UPI,Success,INR
T001764,A00239,M0022,2024-11-11 00:07:25,Purchase,3967.29,UPI,Success,INR
T001765,A00289,M0075,2024-05-23 23:02:25,Purchase,3292.7,UPI,Success,INR
T001766,A00038,M0081,2024-01-16 02:46:03,Purchase,2295.47,Card,Success,INR
T001767,A00025,M0100,2024-10-28 14:01:51,Purchase,484.17,NetBanking,Success,INR
T001768,A00410,M0013,2025-02-26 04:17:17,Purchase,1356.41,UPI,Success,INR
T001769,A00059,M0071,2024-09-01 04:40:55,Purchase,5733.75,UPI,Success,INR
T001770,A00417,M0016,2024-04-16 22:45:47,Purchase,1640.54,Card,Success,INR
T001771,A00357,M0097,2024-03-28 03:00:47,Purchase,2771.47,UPI,Success,INR
T001772,A00383,M0045,2024-05-08 00:53:56,Purchase,257.53,Card,Success,INR
T001773,A00297,M0065,2024-12-06 17:11:37,Withdrawal,2099.99,Wallet,Success,INR
T001774,A00158,M0011,2024-01-04 03:44:47,Withdrawal,424.58,NetBanking,Success,INR
T001775,A00057,M0070,2024-11-22 21:29:44,Withdrawal,898.91,Card,Success,INR
T001776,A00433,M0020,2025-02-13 17:20:23,Bill_Payment,3943.52,UPI,Success,INR
T001777,A00048,M0099,2024-11-01 03:39:15,Purchase,1498.84,UPI,Success,INR
T001778,A00328,M0063,2025-08-29 03:07:35,Purchase,2283.61,Card,Success,INR
T001779,A00433,M0090,2025-12-21 00:32:59,Purchase,928.45,Wallet,Success,INR
T001780,A00431,M0012,2024-08-12 05:55:05,Bill_Payment,193.75,Wallet,Success,INR
T001781,A00056,M0062,2024-12-13 20:42:23,Withdrawal,472.6,UPI,Failed,INR
T001782,A00065,M0094,2024-11-16 09:44:54,Purchase,2022.76,UPI,Success,INR
T001783,A00268,M0092,2025-07-12 09:44:58,Purchase,1482.14,UPI,Success,INR
T001784,A00069,M0091,2024-06-29 09:22:50,Transfer,4896.09,UPI,Success,INR
T001785,A00216,M0042,2025-09-09 02:42:14,Purchase,1228.98,NetBanking,Success,INR
T001786,A00390,M0083,2025-12-11 19:59:44,Transfer,491.02,UPI,Success,INR
T001787,A00089,M0069,2025-01-20 11:00:05,Bill_Payment,1071.44,UPI,Success,INR
T001788,A00449,M0058,2025-09-09 21:38:52,Transfer,2692.01,NetBanking,Success,INR
T001789,A00281,M0005,2024-04-17 15:26:59,Bill_Payment,225.57,UPI,Success,INR
T001790,A00257,M0027,2025-06-14 07:44:41,Purchase,1496.8,Card,Success,INR
T001791,A00160,M0028,2025-02-13 17:36:41,Transfer,352.68,UPI,Success,INR
T001792,A00234,M0026,2024-10-22 08:39:37,Bill_Payment,1269.58,UPI,Success,INR
T001793,A00131,M0091,2024-06-19 11:08:42,Transfer,2108.64,UPI,Success,INR
T001794,A00049,M0049,2024-11-26 09:48:17,Transfer,1802.06,Card,Success,INR
T001795,A00147,M0021,2025-05-07 10:11:20,Withdrawal,3664.14,NetBanking,Failed,INR
T001796,A00316,M0001,2024-07-13 23:10:52,Bill_Payment,1374.24,Card,Failed,INR
T001797,A00413,M0092,2024-01-12 14:10:44,Purchase,1741.02,Card,Success,INR
T001798,A00434,M0058,2024-07-13 12:14:44,Purchase,1796.68,NetBanking,Success,INR
T001799,A00002,M0079,2025-05-04 09:29:49,Purchase,458.17,UPI,Success,INR
T001800,A00329,M0055,2024-06-30 03:45:10,Bill_Payment,977.76,NetBanking,Success,INR
T001801,A00440,M0081,2025-10-17 06:09:12,Refund,119.93,UPI,Success,INR
T001802,A00145,M0026,2024-11-11 23:32:18,Purchase,1539.47,UPI,Success,INR
T001803,A00444,M0084,2025-11-24 07:20:45,Purchase,92.16,UPI,Success,INR
T001804,A00366,M0025,2024-01-30 21:18:08,Bill_Payment,2354.74,UPI,Failed,INR
T001805,A00420,M0077,2025-08-18 19:45:53,Purchase,4856.05,Wallet,Success,INR
T001806,A00061,M0033,2025-11-08 00:19:55,Purchase,1717.89,UPI,Success,INR
T001807,A00273,M0089,2024-04-05 16:39:09,Purchase,1973.9,UPI,Success,INR
T001808,A00049,M0072,2025-01-15 07:03:53,Purchase,3243.42,Card,Success,INR
T001809,A00332,M0069,2025-03-19 01:28:25,Transfer,741.48,UPI,Success,INR
T001810,A00444,M0006,2024-10-24 16:21:00,Purchase,348.89,Wallet,Success,INR
T001811,A00404,M0023,2024-12-26 20:26:53,Transfer,1014.97,Wallet,Success,INR
T001812,A00434,M0030,2025-01-08 13:30:48,Bill_Payment,551.9,UPI,Success,INR
T001813,A00131,M0078,2025-07-07 17:31:30,Purchase,1175.07,UPI,Success,INR
T001814,A00043,M0054,2024-10-29 11:41:53,Purchase,1379.21,UPI,Success,INR
T001815,A00057,M0087,2025-02-24 11:50:42,Bill_Payment,713.09,Card,Success,INR
T001816,A00050,M0011,2024-09-02 09:11:02,Withdrawal,576.89,UPI,Success,INR
T001817,A00178,M0031,2025-12-20 19:53:53,Purchase,157.79,Card,Success,INR
T001818,A00293,M0006,2024-08-24 11:33:24,Purchase,942.06,NetBanking,Success,INR
T001819,A00046,M0011,2025-06-17 01:51:18,Purchase,740.14,UPI,Success,INR
T001820,A00170,M0077,2024-07-03 08:55:21,Transfer,788.91,UPI,Success,INR
T001821,A00271,M0012,2025-04-12 13:28:23,Purchase,2118.52,UPI,Success,INR
T001822,A00417,M0066,2024-12-28 19:47:59,Transfer,6430.12,NetBanking,Success,INR
T001823,A00336,M0053,2024-10-09 04:34:54,Purchase,795.37,UPI,Success,INR
T001824,A00139,M0099,2025-07-06 12:16:25,Bill_Payment,1552.23,UPI,Success,INR
T001825,A00247,M0036,2024-12-01 02:41:18,Purchase,1378.34,UPI,Failed,INR
T001826,A00148,M0017,2024-06-10 10:27:12,Transfer,3044.78,Card,Success,INR
T001827,A00230,M0028,2024-06-08 12:50:35,Purchase,482.7,UPI,Success,INR
T001828,A00280,M0092,2025-04-18 00:27:28,Purchase,470.05,ATM,Success,INR
T001829,A00125,M0022,2025-08-23 22:33:33,Transfer,522.02,NetBanking,Success,INR
T001830,A00192,M0007,2024-11-17 18:51:57,Withdrawal,142.49,Card,Success,INR
T001831,A00374,M0015,2024-01-12 04:34:49,Withdrawal,1052.15,Wallet,Success,INR
T001832,A00080,M0096,2025-02-27 21:28:01,Withdrawal,425.22,Card,Success,INR
T001833,A00094,M0011,2024-03-13 01:36:58,Purchase,1374.8,NetBanking,Success,INR
T001834,A00226,M0024,2025-08-10 09:12:29,Transfer,127.34,UPI,Success,INR
T001835,A00065,M0067,2024-07-19 07:35:12,Purchase,1041.79,Card,Success,INR
T001836,A00088,M0030,2025-06-05 10:18:44,Purchase,870.83,UPI,Success,INR
T001837,A00088,M0070,2025-05-19 00:21:56,Withdrawal,671.51,UPI,Success,INR
T001838,A00201,M0066,2025-11-18 19:43:10,Bill_Payment,2692.93,UPI,Pending,INR
T001839,A00214,M0061,2024-02-08 16:40:46,Withdrawal,531.58,Card,Failed,INR
T001840,A00204,M0078,2024-02-29 21:50:43,Bill_Payment,1441.38,Card,Success,INR
T001841,A00401,M0041,2025-07-31 19:20:10,Refund,621.01,Card,Failed,INR
T001842,A00382,M0082,2024-11-16 17:47:22,Purchase,4881.15,NetBanking,Success,INR
T001843,A00089,M0051,2025-03-10 06:25:02,Refund,969.46,UPI,Success,INR
T001844,A00061,M0044,2025-09-27 08:52:37,Transfer,2014.7,UPI,Failed,INR
T001845,A00271,M0095,2025-11-06 03:34:32,Bill_Payment,1898.32,UPI,Success,INR
T001846,A00094,M0013,2025-02-11 13:54:54,Transfer,3075.02,UPI,Success,INR
T001847,A00307,M0090,2025-01-20 13:15:19,Transfer,1250.72,Card,Success,INR
T001848,A00027,M0012,2025-11-01 20:31:25,Withdrawal,335.05,NetBanking,Success,INR
T001849,A00214,M0082,2025-07-22 05:28:13,Purchase,1633.83,UPI,Success,INR
T001850,A00074,M0009,2024-03-18 14:01:18,Bill_Payment,1407.3,NetBanking,Success,INR
T001851,A00061,M0085,2024-07-12 12:07:57,Purchase,71.34,Wallet,Success,INR
T001852,A00186,M0048,2024-10-11 16:40:12,Purchase,243.54,UPI,Success,INR
T001853,A00031,M0049,2025-06-10 02:59:20,Purchase,2070.09,Card,Pending,INR
T001854,A00219,M0053,2025-06-07 03:13:04,Purchase,3937.71,UPI,Success,INR
T001855,A00012,M0056,2025-09-04 00:35:06,Purchase,1017.97,NetBanking,Success,INR
T001856,A00302,M0040,2024-06-04 03:47:49,Purchase,2271.76,UPI,Success,INR
T001857,A00415,M0024,2024-12-05 07:00:23,Transfer,1209.84,Card,Success,INR
T001858,A00032,M0098,2024-05-04 16:51:06,Purchase,1133.16,UPI,Success,INR
T001859,A00160,M0072,2024-10-06 09:55:06,Purchase,964.05,Wallet,Success,INR
T001860,A00237,M0033,2025-09-13 18:53:39,Purchase,1179.27,Card,Success,INR
T001861,A00227,M0023,2025-10-19 17:06:25,Refund,1555.52,UPI,Success,INR
T001862,A00181,M0077,2025-12-28 07:38:02,Purchase,763.91,Card,Success,INR
T001863,A00317,M0054,2025-11-04 16:46:09,Purchase,3367.85,NetBanking,Success,INR
T001864,A00046,M0053,2024-05-07 09:29:03,Purchase,445.78,Card,Success,INR
T001865,A00341,M0049,2024-11-09 06:44:00,Purchase,5069.67,ATM,Success,INR
T001866,A00080,M0078,2024-11-27 02:46:55,Transfer,903.3,NetBanking,Success,INR
T001867,A00135,M0078,2024-05-29 22:49:24,Purchase,1046.46,Card,Success,INR
T001868,A00260,M0080,2025-03-29 17:30:23,Purchase,623.34,UPI,Success,INR
